Run,Agent,Iteration,Total Conversions
2,Truthful Competitor 10,19,22
2,Truthful Competitor 10,20,22
2,Truthful Competitor 10,21,23
2,Truthful Competitor 10,22,20
2,Truthful Competitor 10,23,28
2,Truthful Competitor 10,24,25
2,Truthful Competitor 11,0,30
2,Truthful Competitor 11,1,86
2,Truthful Competitor 11,2,239
2,Truthful Competitor 11,3,247
2,Truthful Competitor 11,4,279
2,Truthful Competitor 11,5,251
2,Truthful Competitor 11,6,291
2,Truthful Competitor 11,7,291
2,Truthful Competitor 11,8,251
2,Truthful Competitor 11,9,267
2,Truthful Competitor 11,10,272
2,Truthful Competitor 11,11,249
2,Truthful Competitor 11,12,258
2,Truthful Competitor 11,13,270
2,Truthful Competitor 11,14,248
2,Truthful Competitor 11,15,260
2,Truthful Competitor 11,16,299
2,Truthful Competitor 11,17,294
2,Truthful Competitor 11,18,270
2,Truthful Competitor 11,19,299
2,Truthful Competitor 11,20,241
2,Truthful Competitor 11,21,252
2,Truthful Competitor 11,22,268
2,Truthful Competitor 11,23,262
2,Truthful Competitor 11,24,235
