Run,Agent,Iteration,Total Conversions
2,PPO Bidder - Net Utility 1,5,1026
2,PPO Bidder - Net Utility 1,6,990
2,PPO Bidder - Net Utility 1,7,1046
2,PPO Bidder - Net Utility 1,8,976
2,PPO Bidder - Net Utility 1,9,1004
2,PPO Bidder - Net Utility 1,10,1057
2,PPO Bidder - Net Utility 1,11,1019
2,PPO Bidder - Net Utility 1,12,993
2,PPO Bidder - Net Utility 1,13,945
2,PPO Bidder - Net Utility 1,14,998
2,PPO Bidder - Net Utility 1,15,998
2,PPO Bidder - Net Utility 1,16,1049
2,PPO Bidder - Net Utility 1,17,984
2,PPO Bidder - Net Utility 1,18,993
2,PPO Bidder - Net Utility 1,19,1037
2,PPO Bidder - Net Utility 1,20,1014
2,PPO Bidder - Net Utility 1,21,1040
2,PPO Bidder - Net Utility 1,22,985
2,PPO Bidder - Net Utility 1,23,1009
2,PPO Bidder - Net Utility 1,24,970
2,Truthful Competitor 2,0,0
2,Truthful Competitor 2,1,0
2,Truthful Competitor 2,2,0
2,Truthful Competitor 2,3,0
2,Truthful Competitor 2,4,0
2,Truthful Competitor 2,5,0
2,Truthful Competitor 2,6,0
2,Truthful Competitor 2,7,0
2,Truthful Competitor 2,8,0
2,Truthful Competitor 2,9,0
2,Truthful Competitor 2,10,0
2,Truthful Competitor 2,11,0
2,Truthful Competitor 2,12,0
2,Truthful Competitor 2,13,0
2,Truthful Competitor 2,14,0
2,Truthful Competitor 2,15,0
2,Truthful Competitor 2,16,0
2,Truthful Competitor 2,17,0
2,Truthful Competitor 2,18,0
2,Truthful Competitor 2,19,0
2,Truthful Competitor 2,20,0
2,Truthful Competitor 2,21,0
2,Truthful Competitor 2,22,0
2,Truthful Competitor 2,23,0
2,Truthful Competitor 2,24,0
2,Truthful Competitor 3,0,1
2,Truthful Competitor 3,1,3
2,Truthful Competitor 3,2,159
2,Truthful Competitor 3,3,114
2,Truthful Competitor 3,4,123
2,Truthful Competitor 3,5,122
2,Truthful Competitor 3,6,120
2,Truthful Competitor 3,7,120
2,Truthful Competitor 3,8,144
2,Truthful Competitor 3,9,136
2,Truthful Competitor 3,10,130
2,Truthful Competitor 3,11,142
2,Truthful Competitor 3,12,89
2,Truthful Competitor 3,13,114
2,Truthful Competitor 3,14,129
2,Truthful Competitor 3,15,133
2,Truthful Competitor 3,16,97
2,Truthful Competitor 3,17,121
2,Truthful Competitor 3,18,129
2,Truthful Competitor 3,19,110
2,Truthful Competitor 3,20,122
2,Truthful Competitor 3,21,113
2,Truthful Competitor 3,22,103
2,Truthful Competitor 3,23,136
2,Truthful Competitor 3,24,118
2,Truthful Competitor 4,0,2
2,Truthful Competitor 4,1,9
2,Truthful Competitor 4,2,131
2,Truthful Competitor 4,3,120
2,Truthful Competitor 4,4,100
2,Truthful Competitor 4,5,117
2,Truthful Competitor 4,6,123
2,Truthful Competitor 4,7,127
2,Truthful Competitor 4,8,123
2,Truthful Competitor 4,9,109
2,Truthful Competitor 4,10,124
2,Truthful Competitor 4,11,126
2,Truthful Competitor 4,12,144
2,Truthful Competitor 4,13,126
2,Truthful Competitor 4,14,139
2,Truthful Competitor 4,15,151
2,Truthful Competitor 4,16,150
2,Truthful Competitor 4,17,114
2,Truthful Competitor 4,18,118
2,Truthful Competitor 4,19,110
2,Truthful Competitor 4,20,129
2,Truthful Competitor 4,21,136
2,Truthful Competitor 4,22,126
2,Truthful Competitor 4,23,133
2,Truthful Competitor 4,24,125
2,Truthful Competitor 5,0,0
2,Truthful Competitor 5,1,7
2,Truthful Competitor 5,2,78
2,Truthful Competitor 5,3,79
2,Truthful Competitor 5,4,76
2,Truthful Competitor 5,5,63
2,Truthful Competitor 5,6,68
2,Truthful Competitor 5,7,78
2,Truthful Competitor 5,8,63
2,Truthful Competitor 5,9,64
2,Truthful Competitor 5,10,67
2,Truthful Competitor 5,11,67
2,Truthful Competitor 5,12,71
2,Truthful Competitor 5,13,70
2,Truthful Competitor 5,14,76
2,Truthful Competitor 5,15,83
2,Truthful Competitor 5,16,62
2,Truthful Competitor 5,17,87
2,Truthful Competitor 5,18,68
2,Truthful Competitor 5,19,65
2,Truthful Competitor 5,20,82
2,Truthful Competitor 5,21,48
2,Truthful Competitor 5,22,74
2,Truthful Competitor 5,23,73
2,Truthful Competitor 5,24,62
2,Truthful Competitor 6,0,82
2,Truthful Competitor 6,1,1
2,Truthful Competitor 6,2,0
2,Truthful Competitor 6,3,1
2,Truthful Competitor 6,4,0
2,Truthful Competitor 6,5,0
2,Truthful Competitor 6,6,1
2,Truthful Competitor 6,7,0
2,Truthful Competitor 6,8,0
2,Truthful Competitor 6,9,1
2,Truthful Competitor 6,10,0
2,Truthful Competitor 6,11,0
2,Truthful Competitor 6,12,6
2,Truthful Competitor 6,13,1
2,Truthful Competitor 6,14,0
2,Truthful Competitor 6,15,0
2,Truthful Competitor 6,16,0
2,Truthful Competitor 6,17,0
2,Truthful Competitor 6,18,0
2,Truthful Competitor 6,19,0
2,Truthful Competitor 6,20,0
2,Truthful Competitor 6,21,0
2,Truthful Competitor 6,22,0
2,Truthful Competitor 6,23,0
2,Truthful Competitor 6,24,0
2,Truthful Competitor 7,0,14
2,Truthful Competitor 7,1,530
2,Truthful Competitor 7,2,537
2,Truthful Competitor 7,3,575
2,Truthful Competitor 7,4,594
2,Truthful Competitor 7,5,612
2,Truthful Competitor 7,6,580
2,Truthful Competitor 7,7,543
2,Truthful Competitor 7,8,569
2,Truthful Competitor 7,9,583
2,Truthful Competitor 7,10,594
2,Truthful Competitor 7,11,586
2,Truthful Competitor 7,12,537
2,Truthful Competitor 7,13,594
2,Truthful Competitor 7,14,577
2,Truthful Competitor 7,15,577
2,Truthful Competitor 7,16,578
2,Truthful Competitor 7,17,540
2,Truthful Competitor 7,18,618
2,Truthful Competitor 7,19,587
2,Truthful Competitor 7,20,559
2,Truthful Competitor 7,21,528
2,Truthful Competitor 7,22,563
2,Truthful Competitor 7,23,546
2,Truthful Competitor 7,24,596
2,Truthful Competitor 8,0,229
2,Truthful Competitor 8,1,25
2,Truthful Competitor 8,2,74
2,Truthful Competitor 8,3,55
2,Truthful Competitor 8,4,74
2,Truthful Competitor 8,5,83
2,Truthful Competitor 8,6,99
2,Truthful Competitor 8,7,76
2,Truthful Competitor 8,8,70
2,Truthful Competitor 8,9,79
2,Truthful Competitor 8,10,92
2,Truthful Competitor 8,11,78
2,Truthful Competitor 8,12,53
2,Truthful Competitor 8,13,68
2,Truthful Competitor 8,14,83
2,Truthful Competitor 8,15,77
2,Truthful Competitor 8,16,74
2,Truthful Competitor 8,17,73
2,Truthful Competitor 8,18,88
2,Truthful Competitor 8,19,80
2,Truthful Competitor 8,20,73
2,Truthful Competitor 8,21,69
2,Truthful Competitor 8,22,69
2,Truthful Competitor 8,23,62
2,Truthful Competitor 8,24,73
2,Truthful Competitor 9,0,66
2,Truthful Competitor 9,1,9
2,Truthful Competitor 9,2,0
2,Truthful Competitor 9,3,3
2,Truthful Competitor 9,4,3
2,Truthful Competitor 9,5,7
2,Truthful Competitor 9,6,6
2,Truthful Competitor 9,7,8
2,Truthful Competitor 9,8,4
2,Truthful Competitor 9,9,8
2,Truthful Competitor 9,10,8
2,Truthful Competitor 9,11,9
2,Truthful Competitor 9,12,17
2,Truthful Competitor 9,13,3
2,Truthful Competitor 9,14,6
2,Truthful Competitor 9,15,10
2,Truthful Competitor 9,16,7
2,Truthful Competitor 9,17,5
2,Truthful Competitor 9,18,3
2,Truthful Competitor 9,19,11
2,Truthful Competitor 9,20,9
2,Truthful Competitor 9,21,22
2,Truthful Competitor 9,22,17
2,Truthful Competitor 9,23,5
2,Truthful Competitor 9,24,25
2,Truthful Competitor 10,0,145
2,Truthful Competitor 10,1,12
2,Truthful Competitor 10,2,74
2,Truthful Competitor 10,3,96
2,Truthful Competitor 10,4,116
2,Truthful Competitor 10,5,107
2,Truthful Competitor 10,6,124
2,Truthful Competitor 10,7,112
2,Truthful Competitor 10,8,99
2,Truthful Competitor 10,9,111
2,Truthful Competitor 10,10,102
2,Truthful Competitor 10,11,108
2,Truthful Competitor 10,12,135
2,Truthful Competitor 10,13,112
2,Truthful Competitor 10,14,98
2,Truthful Competitor 10,15,122
2,Truthful Competitor 10,16,135
2,Truthful Competitor 10,17,91
2,Truthful Competitor 10,18,116
2,Truthful Competitor 10,19,104
2,Truthful Competitor 10,20,118
2,Truthful Competitor 10,21,125
2,Truthful Competitor 10,22,122
2,Truthful Competitor 10,23,100
2,Truthful Competitor 10,24,103
2,Truthful Competitor 11,0,60
2,Truthful Competitor 11,1,531
2,Truthful Competitor 11,2,494
2,Truthful Competitor 11,3,546
2,Truthful Competitor 11,4,508
2,Truthful Competitor 11,5,529
2,Truthful Competitor 11,6,537
2,Truthful Competitor 11,7,488
2,Truthful Competitor 11,8,505
2,Truthful Competitor 11,9,515
2,Truthful Competitor 11,10,520
2,Truthful Competitor 11,11,487
2,Truthful Competitor 11,12,539
2,Truthful Competitor 11,13,526
2,Truthful Competitor 11,14,475
2,Truthful Competitor 11,15,497
2,Truthful Competitor 11,16,507
2,Truthful Competitor 11,17,463
2,Truthful Competitor 11,18,540
2,Truthful Competitor 11,19,511
2,Truthful Competitor 11,20,502
2,Truthful Competitor 11,21,544
2,Truthful Competitor 11,22,522
2,Truthful Competitor 11,23,526
2,Truthful Competitor 11,24,567
2,Truthful Competitor 12,0,0
2,Truthful Competitor 12,1,231
2,Truthful Competitor 12,2,443
2,Truthful Competitor 12,3,434
2,Truthful Competitor 12,4,454
2,Truthful Competitor 12,5,460
2,Truthful Competitor 12,6,449
2,Truthful Competitor 12,7,429
2,Truthful Competitor 12,8,445
2,Truthful Competitor 12,9,420
2,Truthful Competitor 12,10,446
2,Truthful Competitor 12,11,448
2,Truthful Competitor 12,12,443
2,Truthful Competitor 12,13,403
2,Truthful Competitor 12,14,387
2,Truthful Competitor 12,15,419
2,Truthful Competitor 12,16,461
2,Truthful Competitor 12,17,438
2,Truthful Competitor 12,18,422
2,Truthful Competitor 12,19,456
2,Truthful Competitor 12,20,462
2,Truthful Competitor 12,21,465
2,Truthful Competitor 12,22,422
2,Truthful Competitor 12,23,439
2,Truthful Competitor 12,24,384
2,Truthful Competitor 13,0,0
2,Truthful Competitor 13,1,0
2,Truthful Competitor 13,2,0
2,Truthful Competitor 13,3,0
2,Truthful Competitor 13,4,0
2,Truthful Competitor 13,5,0
2,Truthful Competitor 13,6,0
2,Truthful Competitor 13,7,0
2,Truthful Competitor 13,8,0
2,Truthful Competitor 13,9,0
2,Truthful Competitor 13,10,0
2,Truthful Competitor 13,11,0
2,Truthful Competitor 13,12,0
2,Truthful Competitor 13,13,0
2,Truthful Competitor 13,14,0
2,Truthful Competitor 13,15,0
2,Truthful Competitor 13,16,0
2,Truthful Competitor 13,17,0
2,Truthful Competitor 13,18,0
2,Truthful Competitor 13,19,0
2,Truthful Competitor 13,20,0
2,Truthful Competitor 13,21,0
2,Truthful Competitor 13,22,0
2,Truthful Competitor 13,23,0
2,Truthful Competitor 13,24,0
2,Truthful Competitor 14,0,24
2,Truthful Competitor 14,1,17
2,Truthful Competitor 14,2,36
2,Truthful Competitor 14,3,29
2,Truthful Competitor 14,4,81
2,Truthful Competitor 14,5,80
2,Truthful Competitor 14,6,83
2,Truthful Competitor 14,7,80
2,Truthful Competitor 14,8,88
2,Truthful Competitor 14,9,94
2,Truthful Competitor 14,10,85
2,Truthful Competitor 14,11,73
2,Truthful Competitor 14,12,76
2,Truthful Competitor 14,13,72
2,Truthful Competitor 14,14,75
2,Truthful Competitor 14,15,98
2,Truthful Competitor 14,16,72
2,Truthful Competitor 14,17,73
2,Truthful Competitor 14,18,71
2,Truthful Competitor 14,19,63
2,Truthful Competitor 14,20,71
2,Truthful Competitor 14,21,83
2,Truthful Competitor 14,22,68
2,Truthful Competitor 14,23,70
2,Truthful Competitor 14,24,89
2,Truthful Competitor 15,0,0
2,Truthful Competitor 15,1,699
2,Truthful Competitor 15,2,410
2,Truthful Competitor 15,3,424
2,Truthful Competitor 15,4,458
2,Truthful Competitor 15,5,418
2,Truthful Competitor 15,6,453
2,Truthful Competitor 15,7,446
2,Truthful Competitor 15,8,434
2,Truthful Competitor 15,9,418
2,Truthful Competitor 15,10,466
2,Truthful Competitor 15,11,384
2,Truthful Competitor 15,12,403
2,Truthful Competitor 15,13,427
2,Truthful Competitor 15,14,450
2,Truthful Competitor 15,15,417
2,Truthful Competitor 15,16,428
2,Truthful Competitor 15,17,467
2,Truthful Competitor 15,18,436
2,Truthful Competitor 15,19,447
2,Truthful Competitor 15,20,445
2,Truthful Competitor 15,21,428
2,Truthful Competitor 15,22,467
2,Truthful Competitor 15,23,423
2,Truthful Competitor 15,24,391
2,Truthful Competitor 16,0,0
2,Truthful Competitor 16,1,1
2,Truthful Competitor 16,2,1
2,Truthful Competitor 16,3,73
2,Truthful Competitor 16,4,0
2,Truthful Competitor 16,5,0
2,Truthful Competitor 16,6,0
2,Truthful Competitor 16,7,0
2,Truthful Competitor 16,8,0
2,Truthful Competitor 16,9,0
2,Truthful Competitor 16,10,0
2,Truthful Competitor 16,11,0
2,Truthful Competitor 16,12,0
2,Truthful Competitor 16,13,0
2,Truthful Competitor 16,14,0
2,Truthful Competitor 16,15,0
2,Truthful Competitor 16,16,0
2,Truthful Competitor 16,17,0
2,Truthful Competitor 16,18,0
2,Truthful Competitor 16,19,0
2,Truthful Competitor 16,20,0
2,Truthful Competitor 16,21,0
2,Truthful Competitor 16,22,0
2,Truthful Competitor 16,23,0
2,Truthful Competitor 16,24,0
